cnpj_prestador;nome_prestador;cnpj_tomador;nome_tomador;numero_nota;mes_comp;ano_comp;data_nota;competencia_nota;valor_total;base_calculo;aliquota;imposto;local_servico;situacao;responsavel_imp;atividade;descricao_servico;observacao
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;131;10;2015;06/10/2015;06/10/2015;97424,79;97424,79;2;1948,5;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. RM. 33 NL. 9502391 FRS. 1010753840. PEDIDO. 4506848699. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.08.2015 A 25.09.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014. </span><b style=""text-align: justify;"">Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.</b>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;132;10;2015;06/10/2015;06/10/2015;22027,81;22027,81;2;440,56;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. RM. 31 FRS. 1010753797. NL. 9481165. PEDIDO. 4506848699. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.08.2015 A 25.09.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>
<p class=""MsoNormal"" style=""text-align:justify""><o:p>&nbsp;</o:p></p>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;133;10;2015;06/10/2015;06/10/2015;728,1;728,1;2;14,56;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. RM. 32 NL. 9481166 FRS. 1010753816. PEDIDO. 4506848699. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.08.2015 A 25.09.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;134;10;2015;20/10/2015;20/10/2015;262256,4;262256,4;0;0;D;Cancelada / Extraviada;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E APOIO A FISCALIZA&Ccedil;&Atilde;O CONFORME CONTRATO ASSINADO N. 0110.0082215.13.2 R/3 4600399248. NL. 9538041. FRS. 1010819041. PEDIDO. 4506860484 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.09.2014 A 20.09.2014. ISENTO DE ISS, CONFORME A LEI N&ordm; 33/01, ART. 2&ordm;, INCISO I, ALINEA &ldquo;E&rdquo;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 493, DE 21/05/2013.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;135;10;2015;20/10/2015;20/10/2015;232270,92;232270,92;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E APOIO A FISCALIZA&Ccedil;&Atilde;O CONFORME CONTRATO ASSINADO N. 0110.0082215.13.2 R/3 4600399248. NL. 9538042. FRS. 1010819042. PEDIDO. 4506860488 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.10.2014 A 31.10.2014. ISENTO DE ISS, CONFORME A LEI N&ordm; 33/01, ART. 2&ordm;, INCISO I, ALINEA &ldquo;E&rdquo;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 493, DE 21/05/2013.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;136;10;2015;20/10/2015;20/10/2015;92386,95;92386,95;0;0;D;Cancelada / Extraviada;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E APOIO A FISCALIZA&Ccedil;&Atilde;O CONFORME CONTRATO ASSINADO N. 0110.0082215.13.2 R/3 4600399248. NL. 9538043. FRS. 1010819043. PEDIDO. 4506860489 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.11.2014 A 01.11.2014. ISENTO DE ISS, CONFORME A LEI N&ordm; 33/01, ART. 2&ordm;, INCISO I, ALINEA &ldquo;E&rdquo;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 493, DE 21/05/2013.</span>
<p class=""MsoNormal"" style=""text-align:justify"">ADICIONAL DE PERICULOZIDADE NOV/2014 &ndash; R$ 68.020,25</p>
<p class=""MsoNormal"" style=""text-align:justify"">VERBAS RECIS&Oacute;RIAS &ndash; R$ 24.366,70</p>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;137;11;2015;03/11/2015;03/11/2015;262256,4;262256,4;;0;D;Cancelada / Extraviada;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;<span style=""font-family: Arial, sans-serif; font-size: 9pt; line-height: 115%; text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. NL 9561494. FRS. 1010819041 PEDIDO 4506860484 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.09/2014 a 20.09.2014. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span>
<p class=""MsoNormal"" style=""text-align:justify""><span style=""font-size:9.0pt;
line-height:115%;font-family:&quot;Arial&quot;,&quot;sans-serif&quot;""><o:p></o:p></span></p>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;138;11;2015;03/11/2015;03/11/2015;62297,16;62297,16;2;1245,94;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""font-family: Arial, sans-serif; font-size: 9pt; line-height: 115%; text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. RM 29 NL 9585087. FRS. 1010839600 PEDIDO 4506905169 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.09.2014 A 25.10.2014. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span>
<p class=""MsoNormal"" style=""text-align:justify""><span style=""font-size:9.0pt;
line-height:115%;font-family:&quot;Arial&quot;,&quot;sans-serif&quot;""><o:p></o:p></span></p>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;139;11;2015;03/11/2015;03/11/2015;151142,72;151142,72;2;3022,85;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""font-family: Arial, sans-serif; font-size: 9pt; line-height: 115%; text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLANTA&Ccedil;&Atilde;O DA CASA DE FOR&Ccedil;A (CF) DA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UTILIDADES (IEUT) DA AMBROSIO S/A, EM WESTEROS. E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0091706.14.2. R/3 4600444312. RM 28 NL 9585086. FRS. 1010839553 PEDIDO 4506905164 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.09.2014 A 25.10.2014. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme lei n&ordm; 33/01, art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 10529, de 30/07/2014.</span>
<p class=""MsoNormal"" style=""text-align:justify""><span style=""font-size:9.0pt;
line-height:115%;font-family:&quot;Arial&quot;,&quot;sans-serif&quot;""><o:p></o:p></span></p>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;140;11;2015;03/11/2015;03/11/2015;135869,19;135869,19;2;2717,38;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. RM. 35 NL. 9564440 FRS. 1010851998. PEDIDO. 4506907458. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.09.2015 A 25.10.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;141;11;2015;03/11/2015;03/11/2015;34409,86;34409,86;2;688,2;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. RM 34 FRS. 1010851991. NL. 9564439. PEDIDO. 4506907458. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.09.2015 A 25.10.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;142;11;2015;04/11/2015;04/11/2015;92386,95;92386,95;;0;D;ISS ESTIMADO;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E APOIO A FISCALIZA&Ccedil;&Atilde;O CONFORME CONTRATO ASSINADO N. 0110.0082215.13.2 R/3 4600399248. NL. 9585858. FRS. 1010819043. PEDIDO. 4506860489 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.11.2014 A 01.11.2014. ISENTO DE ISS, CONFORME A LEI N&ordm; 33/01, ART. 2&ordm;, INCISO I, ALINEA &ldquo;E&rdquo;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 493, DE 21/05/2013.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;143;11;2015;04/11/2015;04/11/2015;262256,4;262256,4;;0;D;ISS ESTIMADO;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO E APOIO A FISCALIZA&Ccedil;&Atilde;O CONFORME CONTRATO ASSINADO N. 0110.0082215.13.2 R/3 4600399248. NL. 9561494. FRS. 1010819041. PEDIDO. 4506860484 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 01.09.2014 a 20.09.2014. ISENTO DE ISS, CONFORME A LEI N&ordm; 33/01, ART. 2&ordm;, INCISO I, ALINEA &ldquo;E&rdquo;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 493, DE 21/05/2013.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;144;11;2015;04/11/2015;04/11/2015;54615,17;54615,17;2;1092,3;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. RM 31 FRS 1010879416. PEDIDO N&ordm; 4506905920. NL 9589202. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.09.2015 A 25.10.2015. REDU&Ccedil;&Atilde;O DA</span><span style=""text-align: justify;"">&nbsp; </span><span style=""text-align: justify;"">AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART</span><span style=""text-align: justify;"">&nbsp; </span><span style=""text-align: justify;"">2&ordm;, INCISO I, AL&Iacute;NEA &quot; E&quot; , REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 2285/2015, DE 30/01/2015. </span><b style=""text-align: justify;"">Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.</b>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;145;11;2015;04/11/2015;04/11/2015;69633,34;69633,34;2;1392,67;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. RM 29 FRS 1010843810. PEDIDO N&ordm; 4506905920. NL 9568742. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.09.2015 A 25.10.2015. Redu&ccedil;&atilde;o da al&iacute;quota da ISSQN para 2%, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 28/03/2014.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;146;11;2015;04/11/2015;04/11/2015;172612,66;172612,66;2;3452,25;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. RM 30 FRS 1010843822. PEDIDO N&ordm; 4506905920. NL 9568743. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.09.2015 A 25.10.2015. REDU&Ccedil;&Atilde;O DA</span><span style=""text-align: justify;"">&nbsp; </span><span style=""text-align: justify;"">AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART</span><span style=""text-align: justify;"">&nbsp; </span><span style=""text-align: justify;"">2&ordm;, INCISO I, AL&Iacute;NEA &quot; E&quot; , REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 2285/2015, DE 30/01/2015. </span><b style=""text-align: justify;"">Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.</b>
<p class=""MsoNormal"" style=""text-align:justify""><o:p>&nbsp;</o:p></p>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;147;11;2015;04/11/2015;04/11/2015;51931,5;51931,5;2;1038,63;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  CONDICIONAMENTO, URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;O DE ACOMPANHAMENTO E APOIO &Agrave; FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE HDT (IEHDT) PARA A CONSTRU&Ccedil;&Atilde;O E MONTAGEM DAS UNIDADES DE HDT E UGH DA AMBROSIO S/A. CONFORME CONTRATO ASSINADO N&ordm; 0110.0095227.15.2 &ndash; R/3 4600475772. RM. 20 FRS 1010843491. NL 9576565. PEDIDO: 4506905913 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.09.2015 A 25.10.2015. </span><span style=""text-align: justify; font-size: 9pt; line-height: 115%; font-family: Arial, sans-serif; background-image: initial; background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: initial; background-repeat: initial;"">REDU&Ccedil;&Atilde;O DA AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART 2&ordm;, INCISO I, AL&Iacute;NEA &quot;E&quot;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 4906/2015, DE 12/03//2015.</span>"
80274157000144;YUSUKE URAMESHI S/A;13920200000104;AMBROSIO S/A;148;11;2015;04/11/2015;04/11/2015;84786,49;84786,49;2;1695,73;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;O DE ACOMPANHAMENTO E APOIO &Agrave; FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE HDT (IEHDT) PARA A CONSTRU&Ccedil;&Atilde;O E MONTAGEM DAS UNIDADES DE HDT E UGH DA AMBROSIO S/A. CONFORME CONTRATO ASSINADO N&ordm; 0110.0095227.15.2 &ndash; R/3 4600475772. RM. 21 FRS 1010845989. NL 9576567. PEDIDO: 4506905913 PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.09.2015 A 25.10.2015. </span><span style=""text-align: justify; font-size: 9pt; line-height: 115%; font-family: Arial, sans-serif; background-image: initial; background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: initial; background-repeat: initial;"">REDU&Ccedil;&Atilde;O DA AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART 2&ordm;, INCISO I, AL&Iacute;NEA &quot;E&quot;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 4906/2015, DE 12/03//2015.</span>"
